alreadyAppliedOn,linkedColumn,hotJob,toReApply,addedToJobCart,contestNo,jobId,column,draft,locationsColumns
False,0,False,False,False,16028905,1174714,"Manager Behavioral Research 1,[""United States-New Mexico-Albuquerque""],Dec 5, 2016",False,[1]
False,0,False,False,False,16028534,1174065,"Program Manager 3,[""United States-Maryland-Baltimore""],Dec 5, 2016",False,[1]
False,0,False,False,False,16029195,1175185,"Microelectronics CAD Tool and Methodology Developer 5,[""Multiple Locations""],Dec 5, 2016",False,[1]
False,0,False,False,False,16029105,1175029,"Document Control Security 1,[""United States-California-Woodland Hills""],Dec 5, 2016",False,[1]
False,0,False,False,False,16028724,1174308,"Systems Engineer/Data Analyst,[""Multiple Locations""],Dec 5, 2016",False,[1]
False,0,False,False,False,16029203,1175227,"GSSC Mid-Level Systems Engineer(3)/Deputy Program Manager,[""Multiple Locations""],Dec 5, 2016",False,[1]
False,0,False,False,False,16028924,1174757,"GSSC Engineer Electrical 3,[""Multiple Locations""],Dec 5, 2016",False,[1]
False,0,False,False,False,16029187,1175129,"System Engineer 3,[""United States-Alabama-Huntsville""],Dec 5, 2016",False,[1]
False,0,False,False,False,16029154,1175038,"C2BMC System Integration Engineer 3 (16-241),[""United States-Colorado-Schriever AFB""],Dec 5, 2016",False,[1]
False,0,False,False,False,16026883,1171354,"Cyber Security Analyst- Health IT,[""United States-Maryland-Woodlawn""],Dec 5, 2016",False,[1]
False,0,False,False,False,16029082,1175021,"Business Process Analyst 3,[""United States-Maryland-Woodlawn""],Dec 5, 2016",False,[1]
False,0,False,False,False,16024965,1168518,"Senior Software Engineering Manager 3 - Secret clearance required.,[""United States-California-San Diego""],Dec 5, 2016",False,[1]
False,0,False,False,False,16029224,1175232,"Software Engineer / PHP/JQuery 3/4 (Entry/Mid) - TS/SCI,[""United States-Maryland-Indian Head""],Dec 2, 2016",False,[1]
False,0,False,False,False,16029215,1175229,"Software Engineer - PHP/JQuery 2/3  (Entry/Mid) - TS/SCI,[""United States-Maryland-Indian Head""],Dec 2, 2016",False,[1]
False,0,False,False,False,16029210,1175135,"CAD / Facilities Design Engineer 2/3 (jr/mid) - TS/SCI,[""United States-District of Columbia-Bolling AFB""],Dec 2, 2016",False,[1]
False,0,False,False,False,16029211,1175136,"SQL Database Developer / Software Engineer 2/3 (Entry/Mid) - TS/SCI,[""United States-District of Columbia-Bolling AFB""],Dec 2, 2016",False,[1]
False,0,False,False,False,16026137,1170264,"Mgr Business Development (Air C2),[""Multiple Locations""],Dec 2, 2016",False,[1]
False,0,False,False,False,16029028,1174890,"Dir Capture Management 2,[""Multiple Locations""],Dec 2, 2016",False,[1]
False,0,False,False,False,16027696,1172618,"Program Cost Schedule & Control Analyst 3,[""United States-California-San Diego""],Dec 2, 2016",False,[1]
False,0,False,False,False,16028938,1174801,"Java Software Engineer 3/4,[""United States-Virginia-Lorton""],Dec 2, 2016",False,[1]
False,0,False,False,False,16029147,1175039,"IT Asset Management Analyst 2,[""Multiple Locations""],Dec 2, 2016",False,[1]
False,0,False,False,False,16029172,1175147,"Service Center Data Information Analyst,[""United States-Texas-Irving""],Dec 2, 2016",False,[1]
False,0,False,False,False,16028712,1174305,"SCA Exercise Support Staff (Part time on call)/SCA Computer Operator IV,[""United States-Kansas-Fort Leavenworth""],Dec 2, 2016",False,[1]
False,0,False,False,False,16028872,1174742,"Critical Incident Management Support  -  IS Admin Generalist,[""United States-Virginia-Chester""],Dec 2, 2016",False,[1]
False,0,False,False,False,16028878,1174761,"Project Management 3,[""United States-Maryland-Annapolis Junction""],Dec 2, 2016",False,[1]
False,0,False,False,False,16028870,1174702,"Software Engineer 2 or 3-Scrum Master,[""United States-Nebraska-Omaha""],Dec 2, 2016",False,[1]
False,0,False,False,False,16026768,1171219,"Cyber Operator / Penetration Tester 3,[""United States-Virginia-Falls Church""],Dec 2, 2016",False,[1]
False,0,False,False,False,16024548,1168140,"Cyber Operator / Penetration Tester,[""United States-Virginia-Fairfax""],Dec 2, 2016",False,[1]
False,0,False,False,False,16029182,1175128,"Project Engineer,[""United States-North Carolina-Charlotte""],Dec 2, 2016",False,[1]
False,0,False,False,False,16028279,1173530,"User Experience Designer 4,[""United States-Virginia-Fairfax""],Dec 1, 2016",False,[1]
False,0,False,False,False,16029139,1175076,"Database Administrator,[""United States-Arkansas-Little Rock""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028381,1173759,"Product Technical Manager/Architect 4,[""United States-New York-Buffalo""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028344,1173671,"Operations Program Engineer 2,[""United States-New York-Buffalo""],Dec 1, 2016",False,[1]
False,0,False,False,False,16029174,1175109,"Accountant 4,[""United States""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028714,1174306,"Material Cost Control Analyst 2 - Clearance Required,[""United States-Oklahoma-Oklahoma City""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028791,1174606,"Material Cost Control Analyst 2 - Clearance Required,[""United States-California-Palmdale""],Dec 1, 2016",False,[1]
False,0,False,False,False,16029107,1175056,"OG F Exercise Analyst-WfF AVN/ENG,[""United States-Kansas-Fort Leavenworth""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028056,1173215,"Engineer Systems Test 5,[""United States-California-San Diego""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028391,1173782,"Mgr Program Planning & Scheduling 3,[""United States-California-Azusa""],Dec 1, 2016",False,[1]
False,0,False,False,False,16029162,1175105,"Engineer Info Assurance 3/4,[""United States-California-Redondo Beach""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028309,1173661,"Technical Editor and Writer 3,[""United States-Washington-Silverdale""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028301,1173621,"Technical Editor and Writer 3,[""United States-California-Sunnyvale""],Dec 1, 2016",False,[1]
False,0,False,False,False,16029076,1175001,"Senior Test Engineering Mgr 2 - Secret Clearance Required,[""United States-California-San Diego""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028235,1173522,"Software Engineer 3/4,[""United States-Alabama-Huntsville""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028914,1174770,"Systems Engineer 4,[""United States-Virginia-Fairfax""],Dec 1, 2016",False,[1]
False,0,False,False,False,16029087,1175045,"Cyber Systems Administrator 3/4,[""United States-Maryland-Landover""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028345,1173688,"Help Desk Technical Support 3 (1st shift),[""United States-Florida-Melbourne""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028342,1173633,"Technical Editor and Writer (Level 2/3),[""United States-Florida-Melbourne""],Dec 1, 2016",False,[1]
False,0,False,False,False,16024021,1167269,"Field Engineer 2 (Electronic),[""United States-New York-Buffalo""],Dec 1, 2016",False,[1]
False,0,False,False,False,16029140,1175078,"Engineer Software 3,[""United States-Colorado-Aurora""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028941,1174778,"Java Software Engineer 3/4,[""Multiple Locations""],Dec 1, 2016",False,[1]
False,0,False,False,False,16029070,1174956,"Software Development Analyst 3,[""Multiple Locations""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028942,1174779,"Java Software Engineer 3/4,[""Multiple Locations""],Dec 1, 2016",False,[1]
False,0,False,False,False,16024193,1167544,"Oper Unmanned Aerial Veh 2,[""United States-Arizona-Sierra Vista""],Dec 1, 2016",False,[1]
False,0,False,False,False,16029039,1174929,"Manufacturing Analyst (level 3/4) - PVD Process/Equipment,[""United States-Maryland-Baltimore""],Dec 1, 2016",False,[1]
False,0,False,False,False,16029086,1175083,"Mgr Product Management 1,[""United States-California-Edwards AFB""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028484,1174028,"Deputy Program Manager 1- AC&T Production Programs,[""United States-Maryland-Baltimore""],Dec 1, 2016",False,[1]
False,0,False,False,False,16023335,1166342,"Software Engineer 1,[""United States-Virginia-Dulles""],Dec 1, 2016",False,[1]
False,0,False,False,False,16024262,1167824,"Unix/Linux Systems Test Engineer 3,[""United States-California-San Diego""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028899,1174729,"Engineer Software 1,[""United States-California-Redondo Beach""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028884,1174762,"Aircraft Sheet Metal Tech 2,[""United States-Louisiana-Lake Charles""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028646,1174241,"Embedded Software Engineering Manager 2,[""United States-Maryland-Baltimore""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028159,1173442,"Aircraft Equipment Expediter 1,[""United States-Louisiana-Lake Charles""],Dec 1, 2016",False,[1]
False,0,False,False,False,16024538,1168126,"Supplier Quality Engineer 3/4,[""United States-California-San Diego""],Dec 1, 2016",False,[1]
False,0,False,False,False,16027681,1172614,"GSSC LCCBU Network Engineer T3,[""Multiple Locations""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028690,1174283,"Aircraft System Mechanic 3,[""United States-Louisiana-Lake Charles""],Dec 1, 2016",False,[1]
False,0,False,False,False,16029032,1174927,"Engineer Field 2 - Korea,[""Multiple Locations""],Dec 1, 2016",False,[1]
False,0,False,False,False,16029056,1174952,"Cyber Intelligence Analyst 4,[""United States-Virginia-Chantilly""],Dec 1, 2016",False,[1]
False,0,False,False,False,16029053,1174914,"Cyber Intelligence Analyst 2,[""United States-Virginia-Chantilly""],Dec 1, 2016",False,[1]
False,0,False,False,False,16027472,1172358,"Talent+ Systems Administrator 2,[""Multiple Locations""],Dec 1, 2016",False,[1]
False,0,False,False,False,16023818,1167042,"Contract Administrator 4,[""United States-Maryland-Middle River""],Dec 1, 2016",False,[1]
False,0,False,False,False,16029089,1175084,"Systems Administrator 4,[""United States-Florida-Melbourne""],Dec 1, 2016",False,[1]
False,0,False,False,False,16021483,1163921,"Supplier Integration 4 - Wichita, KS and Melbourne, FL,[""United States-Florida-Melbourne""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028748,1174421,"Computer Systems Analyst 2/3,[""United States-Maryland-Baltimore""],Dec 1, 2016",False,[1]
False,0,False,False,False,16029064,1174937,"Information Systems Project Mgr 4,[""United States-Louisiana-Lake Charles""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028090,1173341,"Regional Class Info Sec Manager,[""United States-Florida-Melbourne""],Dec 1, 2016",False,[1]
False,0,False,False,False,16028984,1174829,"Configuration Analyst 3 - Active Secret Clearance Required,[""United States-Ohio-Dayton""],Nov 30, 2016",False,[1]
False,0,False,False,False,16026852,1171365,"Information Systems Security Manager,[""United States-California-San Bernardino""],Nov 30, 2016",False,[1]
False,0,False,False,False,16029024,1174925,"Production Test Technician 3,[""United States-California-San Diego""],Nov 30, 2016",False,[1]
False,0,False,False,False,16021186,1163373,"Engineer Field 3 (NAS Lemoore, CA),[""United States-California-NAS Lemoore""],Nov 30, 2016",False,[1]
False,0,False,False,False,16024390,1167982,"Field Technician 4 (Lemoore NAS),[""United States-California-NAS Lemoore""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028912,1174716,"Mgr Programs 3,[""United States-Alabama-Huntsville""],Nov 30, 2016",False,[1]
False,0,False,False,False,16027379,1172213,"Systems Administrator 2,[""United States-Florida-Jacksonville""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028853,1174665,"Systems Engineer 3/4 (Flight Critical Avionics integration and test) with Secret,[""United States-California-San Diego""],Nov 30, 2016",False,[1]
False,0,False,False,False,16029006,1174873,"Software Config Analyst 2 or 3,[""United States-Colorado-Aurora""],Nov 30, 2016",False,[1]
False,0,False,False,False,16025312,1169119,"Tracking Algorithm Engineer 2/3,[""United States-Colorado-Boulder""],Nov 30, 2016",False,[1]
False,0,False,False,False,16026298,1170506,"Material Handler 1,[""United States-Illinois-Rolling Meadows""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028900,1174768,"Stock Clerk 2,[""United States-California-San Diego""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028880,1174726,"Programmer Analyst 2,[""Multiple Locations""],Nov 30, 2016",False,[1]
False,0,False,False,False,16029010,1174902,"SCA Computer Systems Analyst,[""United States-Colorado-Fort Carson""],Nov 30, 2016",False,[1]
False,0,False,False,False,16027653,1172588,"EM&L Mgr Software Engineering 1,[""United States-Nebraska-Omaha""],Nov 30, 2016",False,[1]
False,0,False,False,False,16027659,1172623,"EM&L Mgr Systems Administration 1,[""United States-Nebraska-Omaha""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028972,1174815,"Engineer Mechanical 3,[""United States-Georgia-Warner Robins""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028496,1174009,"Cost Analyst 2,[""Multiple Locations""],Nov 30, 2016",False,[1]
False,0,False,False,False,16029011,1174876,"Pricing Strategist 5,[""Multiple Locations""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028969,1174813,"Mission Module Maintenance Planner/Administrator 2,[""United States-California-Port Hueneme""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028160,1173482,"International Trade Compliance Anlyst 1,[""Multiple Locations""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028623,1174195,"Intl Trade Compliance Anlyst 4,[""United States-Maryland-Annapolis Junction""],Nov 30, 2016",False,[1]
False,0,False,False,False,16026875,1171353,"Checkpoint Firewall Engineer – Health IT,[""United States-North Carolina-Durham""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028373,1173696,"Business Mgmt Analyst 1,[""United States-Illinois-Rolling Meadows""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028204,1173456,"SCHEDULER/Planning Analyst 4,[""United States-California-San Diego""],Nov 30, 2016",False,[1]
False,0,False,False,False,16029023,1174924,"Engineer Software 2/3,[""United States-California-San Diego""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028505,1174038,"Oracle Analyst/Architect - WB,[""United States-Pennsylvania-Wilkes Barre""],Nov 30, 2016",False,[1]
False,0,False,False,False,16027671,1172574,"Mgr Intelligence Operations & IA 2,[""Multiple Locations""],Nov 30, 2016",False,[1]
False,0,False,False,False,16019582,1161252,"Engineer RF Microwave Design 3,[""United States-Maryland-Baltimore""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028307,1173642,"CAD Tool and Methodology Developer 3/4,[""United States-Maryland-Linthicum""],Nov 30, 2016",False,[1]
False,0,False,False,False,16029001,1174901,"Engineer Embedded Software 2 or 3,[""United States-California-San Diego""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028997,1174866,"Cyber Operations Manager 2,[""United States-Virginia-Arlington""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028990,1174862,"Imagery Analyst 2,[""United States-Virginia-Chantilly""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028750,1174460,"Engineer Network 3,[""United States-Virginia-Fairfax""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028752,1174441,"Engineer Database 3,[""United States-Virginia-Fairfax""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028708,1174350,"Sr. Technical Trainer- Health IT,[""United States-Maryland-Woodlawn""],Nov 30, 2016",False,[1]
False,0,False,False,False,16015486,1155595,"Mgr Project Management 3,[""United States-Maryland-Fort Meade""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028824,1174618,"C2BMC Analyst /DESIM Systems Engineer 3 (15-227),[""United States-Colorado-Colorado Springs""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028827,1174619,"C2BMC Information System Security Officer (ISSO) 4 (16-222),[""United States-Colorado-Schriever AFB""],Nov 30, 2016",False,[1]
False,0,False,False,False,16025934,1169898,"Cyber Systems Engineer 4,[""United States-Ohio-Columbus""],Nov 30, 2016",False,[1]
False,0,False,False,False,16012457,1151505,"Drafter 3,[""United States-Maryland-Middle River""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028533,1174019,"C2BMC Information System Security Officer (ISSO) 3 (16-218),[""United States-Colorado-Schriever AFB""],Nov 30, 2016",False,[1]
False,0,False,False,False,16019311,1160790,"Sensors and Systems Technician,[""United States-Maryland-Baltimore""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028233,1173517,"Analyst 3 Research & Compliance,[""United States-Virginia-Falls Church""],Nov 30, 2016",False,[1]
False,0,False,False,False,16028203,1173494,"Engineer Mechanical 4,[""United States-California-Azusa""],Nov 30, 2016",False,[1]
False,0,False,False,False,16008523,1125210,"Data Scientist - Engineer, Software Quality 3,[""United States-Florida-Melbourne""],Nov 30, 2016",False,[1]
False,0,True,False,False,16019110,1160653,"HR Business Partner Palmdale (Seeking HR Professional with active DOD Clearance),[""United States-California-Palmdale""],Nov 29, 2016",False,[1]
False,0,False,False,False,16009721,1140891,"Communication Systems Engineer 3,[""United States-Virginia-Fairfax""],Nov 29, 2016",False,[1]
False,0,False,False,False,16020072,1161947,"Communications Systems Engineer 2,[""United States-Virginia-Fairfax""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028292,1173659,"Administrative Assistant,[""United States-Georgia-Atlanta""],Nov 29, 2016",False,[1]
False,0,False,False,False,16025391,1169206,"Systems Integration & Test Engineer 1,[""Multiple Locations""],Nov 29, 2016",False,[1]
False,0,False,False,False,16026987,1171550,"Mgr Programs 3- Airborne ISR,[""United States-Maryland-Middle River""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028932,1174783,"Multimedia Designer 2,[""United States-New Mexico-Albuquerque""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028934,1174777,"User Experience (UX) Designer 2,[""United States-New Mexico-Albuquerque""],Nov 29, 2016",False,[1]
False,0,False,False,False,16027685,1172575,"Engineer Systems Test 3,[""United States-Maryland-Patuxent River""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028937,1174800,"Software Engineer 2/3,[""United States-California-Redondo Beach""],Nov 29, 2016",False,[1]
False,0,False,False,False,16027657,1172604,"Financial Reporting Analyst 3,[""United States-Virginia-Falls Church""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028700,1174345,"Human Factors Engineer 3/4,[""United States-Alabama-Huntsville""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028430,1173864,"Test Engineer 3/4,[""United States-Alabama-Huntsville""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028699,1174303,"Systems Engineer 3/4,[""United States-Alabama-Huntsville""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028424,1173825,"Test Engineer 3/4,[""United States-Alabama-Huntsville""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028701,1174346,"Military Trainer 4,[""United States-Alabama-Huntsville""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028612,1174174,"Software Engineer 3/4,[""United States-Alabama-Huntsville""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028537,1174080,"International Business Operations Manager 3,[""United States-Virginia-Falls Church""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028604,1174170,"Software Engineer 2/3,[""United States-Alabama-Huntsville""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028660,1174268,"Administrative Assistant 2/3,[""United States-Texas-Austin""],Nov 29, 2016",False,[1]
False,0,False,False,False,16021963,1164449,"Assembler 1,[""United States-Missouri-Saint Charles""],Nov 29, 2016",False,[1]
False,0,False,False,False,16026139,1170322,"Mgr Business Development 3 (Land Forces C4I),[""Multiple Locations""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028927,1174781,"Software Mission Planning Engineer 2,[""United States-California-San Diego""],Nov 29, 2016",False,[1]
False,0,False,False,False,16025926,1169916,"Public Key Infrastructure (PKI)/Digital Certificate Administrator,[""United States-Minnesota-Eagan""],Nov 29, 2016",False,[1]
False,0,False,False,False,16027145,1171750,"Graphic Artist - Part Time/On Call,[""United States-New Mexico-Albuquerque""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028902,1174711,"Network Engineer 2,[""United States-California-San Diego""],Nov 29, 2016",False,[1]
False,0,False,False,False,16017594,1158598,"Multimedia Designer 2-TS/SCI,[""United States-Maryland-Suitland""],Nov 29, 2016",False,[1]
False,0,False,False,False,16023441,1166410,"Digital Electronics Engineer 3,[""United States-Maryland-Linthicum""],Nov 29, 2016",False,[1]
False,0,False,False,False,16020356,1162356,"Digital Engineer Electronics 4,[""United States-Maryland-Linthicum""],Nov 29, 2016",False,[1]
False,0,False,False,False,16021813,1164269,"Digital Advanced Verification Engineer 3,[""United States-Maryland-Linthicum""],Nov 29, 2016",False,[1]
False,0,False,False,False,16021723,1164164,"Engineer Embedded Software 2/3,[""United States-Maryland-Sykesville""],Nov 29, 2016",False,[1]
False,0,False,False,False,16021471,1163882,"Engineer Embedded Software 3/4,[""United States-Maryland-Sykesville""],Nov 29, 2016",False,[1]
False,0,False,False,False,16023358,1166346,"Engineer 2 - Microcircuit Device Test,[""United States-Maryland-Baltimore""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028226,1173511,"Ground Support Equipment Technician,[""United States-Maryland-Baltimore""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028817,1174634,"Cyber Software Engineer 4,[""United States-Maryland-Annapolis Junction""],Nov 29, 2016",False,[1]
False,0,False,False,False,16027563,1172540,"Information Systems Project Manager 2,[""United States-Florida-Melbourne""],Nov 29, 2016",False,[1]
False,0,False,False,False,16027565,1172541,"Information Systems Project Manager 3,[""United States-Florida-Melbourne""],Nov 29, 2016",False,[1]
False,0,False,False,False,16025875,1169899,"Pricing Analyst 3,[""United States-Alabama-Huntsville""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028483,1173984,"Design Engineer 3,[""United States-Virginia-Charlottesville""],Nov 29, 2016",False,[1]
False,0,False,False,False,16026549,1170795,"Engineer Field 3,[""Multiple Locations""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028807,1174596,"Control Account Manager 15693,[""United States-Colorado-Schriever AFB""],Nov 29, 2016",False,[1]
False,0,False,False,False,16026272,1170501,"Help Desk Technical Support 3 (2nd shift),[""United States-Florida-Melbourne""],Nov 29, 2016",False,[1]
False,0,False,False,False,16024264,1167801,"Help Desk Technical Support 4 (1st shift),[""United States-Florida-Melbourne""],Nov 29, 2016",False,[1]
False,0,False,False,False,16021626,1164042,"WIN-T Programmer,[""United States-Georgia-Fort Gordon""],Nov 29, 2016",False,[1]
False,0,False,False,False,16021625,1164060,"WIN-T Programmer,[""United States-Georgia-Fort Gordon""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028753,1174443,"Manager, Computer Systems Analysis 2,[""United States-California-Palmdale""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028717,1174290,"C-RAM Field Engineer (Level 4),[""United States-Alabama-Huntsville""],Nov 29, 2016",False,[1]
False,0,False,False,False,16027047,1171570,"Engineer RF Microwave Design 3/4,[""United States-Maryland-Baltimore""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028584,1174166,"Engineer Mechanical 3,[""United States-California-Azusa""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028582,1174127,"Engineer Design Structures 3,[""United States-California-Azusa""],Nov 29, 2016",False,[1]
False,0,False,False,False,16028863,1174653,"Electronics Design and Test Engineer,[""United States-California-San Diego""],Nov 29, 2016",False,[1]
False,0,False,False,False,16022043,1164512,"EMI / EMC Engineer,[""United States-California-Redondo Beach""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028289,1173623,"Computer Systems Analyst 2,[""United States-Alabama-Huntsville""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028849,1174680,"Engineer Software 4,[""United States-California-Redondo Beach""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028458,1173900,"Engineer Systems 4,[""United States-Maryland-Linthicum""],Nov 28, 2016",False,[1]
False,0,False,False,False,16027824,1173002,"Professional Development Program Staffing Manager 1,[""United States-Virginia-Herndon""],Nov 28, 2016",False,[1]
False,0,False,False,False,16027028,1171584,"Sensors Software Config Analyst - Journeyman,[""United States-Maryland-Aberdeen""],Nov 28, 2016",False,[1]
False,0,False,False,False,16027597,1172548,"Mgr Systems Engineering 2,[""United States-California-Azusa""],Nov 28, 2016",False,[1]
False,0,False,False,False,16026778,1171201,"Program Manager 2,[""United States-California-Camarillo""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028615,1174173,"Engineer Quality 3/4,[""United States-Maryland-Linthicum""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028834,1174574,"Network Communications 3,[""United States-Virginia-Falls Church""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028832,1174644,"Network Communications 2,[""United States-Virginia-Falls Church""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028831,1174662,"Network Communications 1,[""United States-Virginia-Falls Church""],Nov 28, 2016",False,[1]
False,0,False,False,False,16027002,1171498,"Sensors Quality Assurance Analyst - Journeyman,[""United States-Maryland-Aberdeen""],Nov 28, 2016",False,[1]
False,0,False,False,False,16026070,1170141,"Java Developer 3/4,[""United States-Maryland-Woodlawn""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028324,1173681,"Manager Cyber Software Engineer 2,[""United States-West Virginia-Fairmont""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028596,1174155,"Metrics Analyst,[""United States-Virginia-Norfolk Naval Base""],Nov 28, 2016",False,[1]
False,0,False,False,False,16026997,1171494,"Sensors Program Administrator,[""United States-Maryland-Aberdeen""],Nov 28, 2016",False,[1]
False,0,False,False,False,16022086,1164607,"Aircraft Structural Analysis & Design Engineer with Secret,[""United States-California-Redondo Beach""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028800,1174594,"Cyber System Engineer 15686,[""United States-Colorado-Schriever AFB""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028561,1174160,"Intl Trade Compliance Anlyst 2,[""United States-California-San Diego""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028749,1174440,"Computer Systems Analyst 2/3,[""United States-Maryland-Baltimore""],Nov 28, 2016",False,[1]
False,0,True,False,False,16027537,1172435,"Mgr Software Engineering 3,[""United States-Oklahoma-Oklahoma City""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028802,1174629,"Mgr Quality Engineering 3,[""United States-Illinois-Rolling Meadows""],Nov 28, 2016",False,[1]
False,0,False,False,False,16026060,1170075,"Senior Node.js Developer- Health IT,[""United States-Maryland-Woodlawn""],Nov 28, 2016",False,[1]
False,0,False,False,False,16027662,1172627,"SAS Programmer- Health IT,[""United States-Maryland-Woodlawn""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028689,1174325,"Engineer Embedded Software 2/3,[""United States-California-Woodland Hills""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028744,1174400,"Engineer Research Development 3,[""United States-California-Woodland Hills""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028588,1174151,"Manufacturing Analyst 3,[""United States-Maryland-Baltimore""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028798,1174608,"Tech Lead Field Engineer 4,[""United States-California-San Diego""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028523,1174062,"Administrative Assistant 4,[""United States-Florida-Melbourne""],Nov 28, 2016",False,[1]
False,0,False,False,False,16027641,1172584,"Engineer Systems Test 2/3,[""United States-California-San Diego""],Nov 28, 2016",False,[1]
False,0,False,False,False,16027060,1171639,"Engineer Systems Test 4,[""United States-California-San Diego""],Nov 28, 2016",False,[1]
False,0,False,False,False,16009769,1141631,"Informatica Software Tester,[""United States-Maryland-Lanham""],Nov 28, 2016",False,[1]
False,0,False,False,False,16026752,1171183,"Site IT Engineering Team Lead-14526,[""United States-Alabama-Redstone Arsenal""],Nov 28, 2016",False,[1]
False,0,False,False,False,16016415,1156914,"Integrated BLOS/LOS Communications Engineer 4,[""United States-California-El Segundo""],Nov 28, 2016",False,[1]
False,0,False,False,False,16028068,1173275,"Financial Analyst 3/4,[""Multiple Locations""],Nov 28, 2016",False,[1]
False,0,False,False,False,16019089,1160622,"Engineer Systems Test 4,[""United States-California-Palmdale""],Nov 28, 2016",False,[1]
